Bacteria_Load_CFU_per_mL,Ethanol_ppm,Acetaldehyde_ppm,Acetic_Acid_ppm,Isoprene_ppm,Hydrogen_Sulfide_ppm,Sensor_Resistance_Ohms
1000.0,0.06496714153011232,0.047862298882786265,0.022027861706028162,0.017270965849936055,0.02775313522390399,86580.688197869
503507.5376884422,0.11265747651793763,0.09001636585818297,0.05402318465005587,0.02574353390987949,0.04355186889899029,78266.22973027382
1006015.0753768844,0.1265289751565172,0.0987034772770349,0.06005226338634605,0.03262184020419455,0.04840531901796804,76315.17848558149
1508522.6130653266,0.13880133505855471,0.10110869378713508,0.062020421216060946,0.03495967270003347,0.047579313442969624,75532.29342273412
2011030.1507537689,0.12372683789053765,0.08352992378467151,0.06078385846148929,0.03275739761911386,0.04868936374537914,77292.43699830362
2513537.688442211,0.1256643384605788,0.08850168070323197,0.0671171036767728,0.03763181444519185,0.049965594718153684,76448.03854035636
3016045.226130653,0.14538088514645384,0.10131184988120422,0.05945627634877699,0.03007582165053426,0.05272403788308681,75097.79158801217
3518552.7638190957,0.13860162865239214,0.10230574862794496,0.06475174325532507,0.028997856230281515,0.05045591805769132,75353.1731288213
4021060.3015075377,0.12739206786093107,0.1031854902806588,0.06664488401869978,0.02768554218335731,0.057857749190406316,75280.90249517193
4523567.83919598,0.1385352225907358,0.13065406854139489,0.06912700524773183,0.03776553847318659,0.049665419653072446,73451.6544076454
5026075.376884422,0.12939040302170807,0.10508555904791984,0.0705703643653608,0.03546924195652035,0.05286234540328763,75068.90186696188
5528582.914572865,0.13019497900992696,0.11022373253066695,0.061802927813625425,0.03354631512367602,0.052181986385155116,75139.7780027406
6031090.452261306,0.13802753955410074,0.1093379517367759,0.06013338756554209,0.03474188508856956,0.06003107827279109,74335.72191769222
6533597.989949749,0.11717024573283227,0.10743841614500406,0.07453990819919767,0.030699294902957433,0.0553074383778104,75322.9207828569
7036105.527638191,0.11969746856268522,0.10018783120873889,0.07013489350380574,0.041573917660804365,0.05890603691300077,75216.19322985882
7538613.065326633,0.13192295376429528,0.10923112555647488,0.06503048184556974,0.034774120810101936,0.049076090130534114,75184.23071132395
8041120.603015075,0.12797802031339897,0.09739714692125682,0.07680892563598421,0.03485476726300048,0.056310733670174314,75139.09095243154
8543628.140703518,0.14177532007667656,0.10208008620912278,0.0698947965468262,0.03683551155937703,0.05901166188278327,74257.29872008362
9046135.67839196,0.13004902118920753,0.1004640380756819,0.07546111689252895,0.036225343181315046,0.05598084073486955,74902.46169781685
9548643.216080403,0.12547579631228895,0.10535411810932196,0.07013700906987147,0.035571360404247854,0.060101454830518146,74753.8140155883
10051150.753768845,0.15470080342663764,0.12355050533645465,0.08032589749312098,0.032639655568019586,0.053948572494567346,72644.60045894522
10553658.291457286,0.1382102975629687,0.09041292388514155,0.07901073449613305,0.0365314202133665,0.061824613987875934,74579.95546264113
11056165.82914573,0.14154737292632186,0.11114414968257808,0.06919122469732594,0.04086409620928575,0.06554442884625404,73261.03152712976
11558673.366834171,0.127010677963975,0.09304189290006495,0.07548693466782656,0.039350800094992325,0.055051909688685195,75432.96896270255
12061180.904522613,0.13618396938381597,0.10244539254548539,0.07404077806245964,0.04018650903718514,0.05486910856602403,74529.35348518519
12563688.442211056,0.14309156905922715,0.1151983621473353,0.07783432936872599,0.03396193876123857,0.0626064751733222,73073.72430981064
13066195.979899498,0.13081304758350587,0.10725647767106036,0.06633687437596392,0.03261193137865648,0.06324748192601441,74409.63482986228
13568703.51758794,0.14640774724415861,0.09836611707209196,0.07475564083034314,0.03528533100487653,0.05496886671566768,74407.47440450171
14071211.055276383,0.1369602426429535,0.10150254248252641,0.07677543720531872,0.03590883212240147,0.0555059045484732,74532.4486087563
14573718.592964824,0.14035447008976965,0.11289033768225419,0.06284200636173563,0.039100426452338445,0.05618142459963893,74082.46787467651
15076226.130653266,0.13754878673523985,0.10183145658941326,0.06586663386543803,0.030814069325238995,0.05204853909887641,75230.06777260713
15578733.66834171,0.16237342490000656,0.10961965100784368,0.06172916063865809,0.040551311722111134,0.05386564943603009,73450.00353494125
16081241.20603015,0.14399141907386237,0.10845936821016179,0.07071616148839807,0.035557574134573465,0.05363399346148842,74171.77315656678
16583748.743718592,0.1338165448953853,0.10308243785786167,0.07578453837145196,0.03481777033639381,0.0546862714135612,74702.74985878493
17086256.281407036,0.1528783874445699,0.1256412564572561,0.07983825442224915,0.033126921455104,0.05772243577986808,72375.7999081544
17588763.819095477,0.13269626984553773,0.11374988193748005,0.07282282707472286,0.03126160657071468,0.058898741468245266,74079.018870204
18091271.35678392,0.1472380177060769,0.09266089562376115,0.08071776860587113,0.03875685719089308,0.06426175467366804,73780.34603689903
18593778.89447236,0.12579065200713663,0.1105321494526062,0.06579316933189273,0.03656679221304881,0.05416152513541859,74967.13821532247
19096286.432160806,0.13233711791479144,0.10391994208468469,0.0642925770051121,0.03253486190172077,0.06218488095541663,74668.40857097668
19598793.969849247,0.14781319930790793,0.11620290689028231,0.07264455498012526,0.032575910421113324,0.057481879402784646,73351.08181095342
20101301.50753769,0.1534491493555704,0.10320819675925061,0.07495256902250469,0.03550876679103369,0.05822793858363678,73606.97146555166
20603809.04522613,0.14799263313617841,0.10879132121147382,0.07297600142166889,0.041576802156937855,0.061210858098377896,73248.67225878604
21106316.582914572,0.14533176613664003,0.11390608495223546,0.06290691398006183,0.035843288186039796,0.054104411497959776,74032.25494556926
21608824.120603014,0.14368158573778497,0.11694550857361936,0.07290071114927499,0.032163726814065145,0.060206688062207345,73315.87427087898
22111331.65829146,0.13210707807266922,0.1005668522258114,0.06692380148564747,0.03598584530182804,0.05942272802338961,74866.71898091465
22613839.1959799,0.13988904390872486,0.10763960460777637,0.07689210574048617,0.03595370078892498,0.060804799453101376,73712.13586137698
23116346.733668342,0.14267199629127736,0.10665922551136876,0.07547218323092185,0.028728936071394092,0.060068028175981364,73935.71929460604
23618854.271356784,0.15803639879353418,0.10537224853791909,0.06903318933403574,0.03670340953328282,0.06880727117218159,72772.69816809277
24121361.809045225,0.15108421935431596,0.12485966126622228,0.0712546836426322,0.0362192055240318,0.05650825464644727,72759.05624980177
24623869.346733667,0.13019672440925983,0.11411019815985302,0.06861749537199882,0.039045400585162045,0.057006862565147594,74218.71754281207
25126376.884422112,0.1512434370881288,0.10091487641095526,0.07368790321072456,0.04254751763338124,0.05670847685197328,73776.43811511567
25628884.422110554,0.14432377124705523,0.11847384111485199,0.07886300862811538,0.04042334360144787,0.057047929143846335,72996.9713158202
26131391.959798995,0.14157403088139026,0.12823468773943847,0.0692429952105472,0.03627914664944797,0.056787751844553876,73028.7041417831
26633899.497487437,0.1546254580206116,0.11964124343356135,0.07677458014369068,0.03380759605682572,0.06415954417731137,72290.81449122354
27136407.03517588,0.1589810421223152,0.09934832544538466,0.07168423535681565,0.0448878411340885,0.0651504357509017,72983.74323665426
27638914.57286432,0.158143220862259,0.10774894217039274,0.07045084567423678,0.037385260219817716,0.0572491826934409,73317.7780787155
28141422.110552765,0.14059474557726775,0.12187547980061357,0.07395830860497428,0.03728851807811237,0.05626534603138074,73266.03460856546
28643929.648241207,0.1460485282093691,0.10619413325096067,0.06939411437184374,0.037212787730640295,0.061541923012698105,73685.11893620314
29146437.18592965,0.15260434381150587,0.1155193375482725,0.0718776082219992,0.03791718165667112,0.057507791621864215,73062.17281394411
29648944.72361809,0.1591956360792829,0.11827721103347916,0.06873070294108541,0.036926964966242995,0.062307801194245754,72458.2557450407
30151452.26130653,0.14479442232180498,0.10477417975256874,0.08461670801471088,0.035675555154423756,0.060646157963508356,73421.82128750862
30653959.798994973,0.14787314190361447,0.11182109590419509,0.07504118359498496,0.03579185609384198,0.05382891620811213,73657.50286188928
31156467.33668342,0.13880761444973216,0.08647308442179176,0.0714368545549333,0.03736948123680012,0.06613840648123723,74714.28600793944
31658974.87437186,0.13804787072296615,0.10431235159215531,0.07607486803555753,0.03587220992754192,0.06718748547789123,73585.86421395437
32161482.4120603,0.1582719793914778,0.11058949566450658,0.07451172033531377,0.03539814294385246,0.057607533705076784,73059.77582771542
32663989.949748743,0.16384378495148114,0.10272877304361086,0.07403584433522034,0.03788963684951892,0.05856174762656522,73129.12534542853
33166497.487437185,0.14969389099891295,0.12586978459249032,0.07827782960757527,0.03683856640141651,0.06130905844878615,72223.97674147224
33669005.02512563,0.16057993462804684,0.10146732321315988,0.07905984137479984,0.04214813037802972,0.061555669419598745,72869.93646961421
34171512.56281407,0.1542896443059044,0.10948460714799514,0.07268413628966139,0.029715411588677975,0.06290349071286254,73159.91658303989
34674020.10050251,0.14434888638615423,0.11414598756744283,0.07252095076287934,0.04097454153881876,0.06836085172794759,72692.48818337735
35176527.638190955,0.15453901539423787,0.1247239808168942,0.07408727118381865,0.04146952041228132,0.05966223482568529,72195.02486467011
35679035.1758794,0.16642862770012198,0.1017992993171612,0.06401452519405322,0.03154189481164112,0.057226115836031106,73648.91780195307
36181542.71356784,0.15081148121742274,0.12268261622363136,0.06800891549326837,0.03676437261988952,0.05495061973135079,73074.83895682509
36684050.25125628,0.1669359821518961,0.1135490236834737,0.08247914413410062,0.03670806380045163,0.05759209807773473,72251.73307641562
37186557.78894472,0.12521026854539752,0.1057037204813376,0.08392869836065389,0.03362939481242028,0.0604305799430228,74318.46911164414
37689065.32663316,0.15974333238891367,0.11734005830297722,0.07451697347479883,0.03554762677351773,0.06778795439213572,71996.09261304745
38191572.86432161,0.15250982157293239,0.11532199073250077,0.07870246026055416,0.03457811018624018,0.05858529516007559,72878.71557636853
38694080.40201005,0.14876281709009567,0.10901293292879541,0.07743269607009486,0.043195033978959456,0.06159630804445734,72992.91966149327
39196587.939698495,0.15278257303257234,0.11445714063033313,0.09132688667588484,0.040773276496246715,0.060680294522595914,72218.73086552139
39699095.47738694,0.13209992308816784,0.1108992004007385,0.08158568067426127,0.04180856834352667,0.06554381798746305,73255.38206952586
40201603.01507538,0.14988814853491705,0.11497178932197911,0.07540284574924225,0.04018623304545275,0.07094167666881135,72184.07344621085
40704110.55276382,0.15576389109875707,0.11944161943389806,0.07131868048881768,0.03466103603225821,0.05875363106177456,72744.26494656368
41206618.09045226,0.1670782798988268,0.12691263911772155,0.06811743812441795,0.036501274064013586,0.05896197801049176,71919.12476359087
41709125.6281407,0.147221919528899,0.10440094229311178,0.07721962903515385,0.03956927911159262,0.06513849219293047,73181.74008709968
42211633.165829144,0.14442370707726293,0.13144574932689623,0.07247256782667588,0.034460777349872865,0.06373102320098317,72245.15468616052
42714140.703517586,0.14759386304257327,0.09884187271263395,0.06919444819122095,0.04029185366012182,0.06843140269431158,73491.73416700328
43216648.24120603,0.16186704280149808,0.11332048545807331,0.07312364639102603,0.03745727921164493,0.06342092139109479,72383.93321096238
43719155.77889447,0.1561009464384047,0.1193166141582325,0.07099897765283196,0.037078896412803174,0.059688205773574914,72623.64259026751
44221663.31658292,0.14761509943710127,0.116932461047959,0.08489205891274865,0.04036105527330339,0.0635276999126779,72339.34740132897
44724170.85427136,0.15814352028886644,0.1097765383097349,0.08091362176361369,0.039585501423891334,0.06563915270542478,72285.7115648728
45226678.3919598,0.15407866934921025,0.11316594238893918,0.07651408372128184,0.03719407496647522,0.0645250862670814,72549.75171040623
45729185.92964824,0.16289031930822853,0.11095889457490406,0.08400165539589996,0.04177895676081766,0.06331064388558905,72018.38169104811
46231693.467336684,0.14627826510002898,0.11025917897354817,0.07703623955763934,0.03508150902690094,0.06558621717387761,73006.14292416372
46734201.005025126,0.15011607497680526,0.12184133910825538,0.07238992721475015,0.04019598093152853,0.06603426093889586,72217.43032633759
47236708.54271357,0.1495645110351717,0.11797031831259033,0.08435841666959493,0.04015070191552847,0.06692287299074742,72013.95353193201
47739216.08040201,0.13894235618337508,0.10963985248643697,0.07948330305077143,0.037465737098232095,0.06402584181623708,73311.22473086294
48241723.61809045,0.15662965909510065,0.12244814124680717,0.07164799739059516,0.039395513147840074,0.06079891020851453,72285.82368665497
48744231.15577889,0.1563690172146085,0.11777724453662008,0.07592753885598677,0.03468627539404649,0.06209024054285714,72449.04689116478
49246738.693467334,0.15389868406946128,0.12188855907798918,0.07254568348459454,0.04123396843337987,0.0663650556672481,72005.12845308823
49749246.23115578,0.15158985876582126,0.12048882831006844,0.07005386639496469,0.037929226115564214,0.058306549355880144,72847.7757990812
50251753.768844225,0.1398693170411835,0.10888530825888913,0.08164239996850203,0.03693758705386479,0.06308390302016666,73317.24034930483
50754261.306532666,0.1499029969983254,0.1111006393479085,0.08660180831534015,0.04167439023400542,0.06007042484108216,72679.39276633674
51256768.84422111,0.15076787934249108,0.12162461722180519,0.0701046743847837,0.03643572505531142,0.06179298909484279,72638.98731433992
51759276.38190955,0.14625699122918046,0.12059278506451519,0.07995472814415118,0.034344557091258485,0.06682571301898785,72310.01244916584
52261783.91959799,0.15275082748302013,0.11560555069804695,0.07392862945423098,0.03392103362934835,0.0625098701119517,72773.01380519147
52764291.45728643,0.1584873107803949,0.11677372072565739,0.07478777418730127,0.040429730407099296,0.061964467077524406,72306.13761530559
53266798.994974874,0.1733909909952625,0.1261181681536753,0.07430259637038426,0.03479099493830045,0.0563722282293432,71712.6205023177
53769306.532663316,0.15635646683592297,0.11122544542001679,0.07298539050540322,0.04391705472285424,0.06482928974715071,72471.35511847715
54271814.07035176,0.15726699067512687,0.12039539412528472,0.07758835152367376,0.03242708346832364,0.06445853143172399,72133.11737887756
54774321.6080402,0.1540270809910154,0.11446111389203664,0.07323101949228333,0.04378225414203938,0.07056163495269266,72036.43133278479
55276829.14572864,0.1356631502984391,0.11439669721275436,0.07877771535461395,0.03934576801446523,0.0607092320407598,73382.764451098
55779336.68341709,0.15466432815388093,0.12498731499717733,0.07721354290694085,0.03844222739148209,0.062848388074005,71958.69718244704
56281844.22110553,0.15560966849510757,0.12285885558867722,0.0763089429635166,0.03711708433849748,0.06300048129312195,72082.92602638432
56784351.75879397,0.17971699457107637,0.12282150717267272,0.07300446841290377,0.03996855170461209,0.06834364249754331,70801.75185097058
57286859.296482414,0.15323749061369488,0.1268146556533642,0.07469669347791139,0.038677370958101975,0.06168325797505463,72067.85140055555
57789366.834170856,0.15825243214674162,0.11659574977561618,0.08139543549083152,0.042119145326900934,0.06321086959244356,71996.95794619004
58291874.3718593,0.1549650427081074,0.12193974407422957,0.08016066614070182,0.039170723047276076,0.0645564502009301,71887.55913204126
58794381.90954774,0.14369993620578628,0.11405790338373856,0.07280558206699805,0.03929758442988104,0.06290112312541808,73108.42862131589
59296889.44723618,0.16688886638635367,0.11918880950081012,0.07822698064774786,0.037774322923659294,0.06039852083827927,71890.64973687078
59799396.98492462,0.16305326641886334,0.1156093076340552,0.08152390366285674,0.03871264715183569,0.06298993440839147,71947.07820140182
60301904.52261306,0.1635169400451074,0.11748093315094943,0.0694562838817316,0.03982506045034541,0.06653717522930985,71956.6615725993
60804412.060301505,0.14658482732169228,0.12152028260572506,0.08055615189671951,0.03378917028944004,0.05816541955021163,72790.00849243875
61306919.59798995,0.16977813301526767,0.11026687696356223,0.07456197615822412,0.034892991210159534,0.06283195465895018,72271.49398189662
61809427.135678396,0.1418025837414168,0.13360491898248839,0.0807635405276356,0.04118506587440305,0.059527954487979144,72070.45205219426
62311934.67336684,0.1617599956485172,0.10887042948088826,0.07412941657254467,0.039485452492012456,0.06713675639990517,72303.29096849468
62814442.21105528,0.17786574641038125,0.10725738371190924,0.06895618457281813,0.03843834752901233,0.05629172844177748,72585.11467573459
63316949.74874372,0.14612503644571587,0.1262876867607676,0.06987748765909557,0.03906290172345187,0.06017647248972275,72629.16122274986
63819457.28643216,0.1504360848375966,0.12340759815192172,0.07828995580011906,0.040067510649491093,0.0639484723537078,72071.94939905549
64321964.8241206,0.15716369969505012,0.12211834806954751,0.07938220553069426,0.037422517470115345,0.06872897053460685,71599.14849733585
64824472.361809045,0.15120002326923543,0.12220284893191231,0.07359580677967667,0.03672378077639242,0.06223091087986702,72444.90435218115
65326979.89949749,0.14079521730918856,0.11712841453211208,0.08134388810381181,0.039662998670255516,0.06029994254116716,72952.10572522624
65829487.43718593,0.15705403921992514,0.11009827213201198,0.06987660442458764,0.03615698403512112,0.0700719920665083,72472.57255354812
66331994.97487437,0.14581142404602007,0.11793228235301063,0.07788683159840397,0.040333373562963695,0.05678172887164746,73013.0440838613
66834502.51256281,0.16123593870030342,0.11195771710336681,0.07219492619816352,0.03401725278577438,0.053804781931100325,73215.13641115178
67337010.05025126,0.14737083422970854,0.12522476529637694,0.07502335774701249,0.04222873605498857,0.06438608842903197,72123.37081522122
67839517.5879397,0.17212899906933465,0.11629578221235233,0.0785518208661617,0.040575206202028945,0.06064364511025326,71726.23266995348
68342025.12562814,0.14886122395186108,0.11091634008207749,0.07404481161119196,0.03994152842174749,0.05859257148156652,73275.42318902856
68844532.66331658,0.15353677396119395,0.11499695510921408,0.07645591684047623,0.04213742023264922,0.0655363814384977,72285.03068970673
69347040.20100503,0.1649557307675923,0.12091887057962668,0.08344174334302,0.04420156298186163,0.06370342629264303,71352.45903468039
69849547.73869346,0.1445746288055161,0.11315265755495994,0.07555717663731208,0.042263928187518306,0.06049699426499535,73106.09394904444
70352055.27638191,0.15922013513615543,0.11113138867805414,0.08265122845538278,0.0337137612535336,0.05765699672136207,72772.60288467626
70854562.81407036,0.1700787839968557,0.11970501503245884,0.07285514395372761,0.03541310821330075,0.06629277189473315,71595.33696481172
71357070.3517588,0.14099390787967978,0.1197612877378388,0.08118339100222244,0.03739272932323597,0.06542830080195146,72543.84104743705
71859577.88944724,0.15897603182103626,0.11379172452381586,0.08577268972114611,0.03936069645956081,0.06245517383916776,72094.7931994958
72362085.42713568,0.15978904943140465,0.11412435967174374,0.06623688824382376,0.040850532433637475,0.07026263657975884,72127.2702389125
72864592.96482413,0.1650685595816693,0.11979414764678324,0.07464068915459572,0.037135351276513656,0.05861979328025387,72173.77408103923
73367100.50251256,0.1449405200096258,0.10639784560682636,0.081540374195106,0.03988780707303289,0.05682191016366368,73561.6121777984
73869608.04020101,0.14416474976146829,0.10676727672422084,0.07766943101594055,0.03707618017601779,0.06018009407739944,73558.8927559509
74372115.57788944,0.16264761836692862,0.11232359826305024,0.08056983072223636,0.03752249726871407,0.06278893701888187,72207.81941865211
74874623.11557789,0.16045653971961496,0.11640744252676756,0.07572342056006244,0.03515168995627611,0.06396803499220402,72225.9347279787
75377130.65326633,0.16004972053023805,0.12064585454486851,0.07920534495075414,0.03661649826836211,0.062052972579286395,71995.24320217394
75879638.19095477,0.16106698712337011,0.13000472850689668,0.07802286633723979,0.03534557244025109,0.06444922359741734,71393.69598825449
76382145.72864322,0.15085958987255996,0.12510615480187479,0.08466882885247147,0.036487339513154214,0.058057777138576176,72227.81730055092
76884653.26633166,0.16003933017416805,0.11700808666221109,0.08013050081778507,0.04259012369046302,0.06886177569731625,71579.55090440375
77387160.8040201,0.1607041030023312,0.11817790403878678,0.0805747024450482,0.03659514790084027,0.06278074659416749,72008.7314910918
77889668.34170854,0.150686082911632,0.11035196290181928,0.0768554137153355,0.04735454546748609,0.06760102216311079,72368.71459971648
78392175.87939699,0.17654319949218497,0.11826598569761392,0.07650469607000623,0.040951317297827014,0.06452508313780576,71260.13682856031
78894683.41708542,0.16267928396521522,0.1161464469557119,0.07680768643895057,0.04003974706010896,0.06500339477905408,71921.83018058358
79397190.95477387,0.14608306777817248,0.12107882554535392,0.08097031208699096,0.0369239523470061,0.0654775102210084,72277.18532362116
79899698.4924623,0.16461643889582042,0.111920329558693,0.07692052900063974,0.0416136553405975,0.0650111953638621,72015.70206375624
80402206.03015076,0.14835854259448134,0.12273379158649529,0.08050155393285933,0.03779942634547531,0.06581303475817199,72067.03839567704
80904713.56783919,0.16603032253070074,0.13088151867397776,0.0894567422398653,0.03990589856725514,0.0685804007178402,70440.92663342273
81407221.10552764,0.16979921439085288,0.11778986276292926,0.08346225281754788,0.047233568265001094,0.06407138811911742,71214.46839292499
81909728.64321609,0.15005988655990668,0.12191372608435937,0.07750323721087268,0.039278497736681996,0.06614269892772356,72073.41924814449
82412236.18090452,0.16795359526214287,0.12426102741096363,0.08516598659566954,0.04302777847128194,0.06296899081073096,71083.30085774451
82914743.71859297,0.16250044452362736,0.11556971266561009,0.07714594076202343,0.03748362953818793,0.06910952296350284,71760.16103352599
83417251.2562814,0.16664571909966472,0.12061157797927319,0.06902193607397064,0.03950131390343907,0.060664477791650843,72051.8536621686
83919758.79396985,0.17744521436490193,0.1189587026100262,0.0741982107145942,0.044931723041497146,0.07059467554698824,70790.7832469321
84422266.33165829,0.15607525897381408,0.11967826388877274,0.06991061046179212,0.037751383860097396,0.06325102425095974,72397.57373545652
84924773.86934674,0.15104332633922973,0.11275143771625976,0.07753277657119578,0.04508251766969194,0.05770917478464967,72891.71466990346
85427281.40703517,0.14973678742020932,0.11917003018141996,0.07940805775418004,0.04178123873548257,0.06396519034622898,72241.12189158257
85929788.94472362,0.15052477205249226,0.12299614250657356,0.08772362401244974,0.037983318397853856,0.06074894333095914,72049.19673759847
86432296.48241206,0.15796250395063186,0.13065928964594,0.08100139739120726,0.04158060347835979,0.06685598261386405,71091.01038425771
86934804.0201005,0.1621953933364766,0.12676207179991425,0.07829643415011076,0.042613631745957725,0.060903053518114494,71536.5544751651
87437311.55778894,0.16160084391047558,0.136350911597974,0.08356399586450515,0.04157391386594544,0.06174884063401104,70889.02744850458
87939819.09547739,0.16715554384796102,0.11302400301509619,0.06838617913376097,0.03501025367972883,0.05599532161925819,72860.82485166483
88442326.63316584,0.15906322209773902,0.1261784674779854,0.0806446743800228,0.03755188926726538,0.06176405599458768,71699.56188876642
88944834.17085427,0.17351775536662947,0.12070354699219904,0.08334553326696298,0.03900304774210956,0.0538974485315067,71751.27106071639
89447341.70854272,0.15638478043299603,0.13679193503977305,0.07212274315378858,0.03953453690404376,0.05727692821220735,71752.8436661996
89949849.24623115,0.18628170046219913,0.11284362031438598,0.08525877461418611,0.04163201849172777,0.06667366214309836,70728.92848298524
90452356.7839196,0.16538507121995627,0.11262852356928345,0.08125668090862519,0.040315202438376316,0.06679455973152582,71735.92595107021
90954864.32160804,0.15060494304292374,0.11458724779176274,0.07751181973403927,0.03578809657564134,0.06537243768997449,72573.19231442282
91457371.85929649,0.14851544936408606,0.10242711496404443,0.08277609650288002,0.04094668713919219,0.05982184516536202,73358.70766343345
91959879.39698492,0.16409669201306343,0.1152479357220276,0.09098944821933777,0.04164974920100936,0.06351794171968471,71522.29818550781
92462386.93467337,0.1570846741596235,0.1134164152172319,0.08056898228173348,0.04150919684701362,0.06371331064879053,72221.14092526068
92964894.4723618,0.16650638455389027,0.12072793500153665,0.08092429273798635,0.0430839370799062,0.05911309308841757,71686.3710553434
93467402.01005025,0.1641455796726806,0.12229395037642614,0.07740979721577135,0.042355067320383,0.06977887457784668,71175.97422067588
93969909.5477387,0.15873148704979825,0.13460419884600233,0.07548066624085953,0.041242484281777056,0.06729335963284948,71010.06539480494
94472417.08542714,0.1510381633585634,0.127232966109924,0.08390472935234496,0.03966602800043593,0.06291858352038032,71749.30884650799
94974924.62311558,0.1444037069041197,0.11504890511793452,0.07549567044594482,0.034905161987196606,0.06392841501636946,72990.7852853853
95477432.16080402,0.15513286508456003,0.11251119358313583,0.08015683848871208,0.04118835830870532,0.06467273707388231,72311.12601576195
95979939.69849247,0.16820759739806335,0.1236680604631735,0.07743351749358872,0.04053396542519649,0.05569050430823429,71849.92831444675
96482447.2361809,0.16182990365390892,0.10920485900329002,0.08223938223503541,0.04073697806473784,0.06288687695496037,72262.42026343121
96984954.77386935,0.1472766995651176,0.13445223564101294,0.08153535420255348,0.036103276110598444,0.06116569794890381,71805.79375908352
97487462.31155778,0.16151078456755327,0.12926975244755137,0.08507718737581021,0.03670157420603558,0.059905110084036914,71440.7361667393
97989969.84924623,0.16367680627806536,0.1161143191437451,0.07736173424611477,0.04311536668019296,0.06280505182076698,71921.92758448592
98492477.38693467,0.1510294868663969,0.10619596968857913,0.07858465593773725,0.03984834984553209,0.07113797059876137,72492.12974843036
98994984.92462312,0.16144951493630919,0.13076517690096373,0.07506231335951541,0.042022568061331346,0.06652827699580958,71133.49985012827
99497492.46231157,0.1605383299001778,0.11905086327476738,0.07775665505747834,0.04007401580732083,0.06169778112715593,72035.21779109135
100000000.0,0.14857029702169378,0.12990253049578768,0.08188650246522426,0.040089268418487235,0.06629033112542464,71557.18518760824
